index,language,code
78,JavaScript,"var expect = require('chai').expect;
var runner = require('../runner');

describe('nasm runner', function() {
  describe('.run', function() {
    it('should handle basic code evaluation (no libc)', function(done) {
      runner.run({
        language: 'nasm',
        code: [
          '   global  _start',
          '   section .text',
          '_start:',
          '   mov     rax, 1',
          '   mov     rdi, 1',
          '   mov     rsi, message',
          '   mov     rdx, 25',
          '   syscall',
          '   mov     eax, 60',
          '   xor     rdi, rdi',
          '   syscall',
          'message:',
          'db      ""Hello, Netwide Assembler!"", 25'
        ].join('\n')
      }, function(buffer) {
        expect(buffer.stdout).to.equal('Hello, Netwide Assembler!');
        done();
      });
    });
    it('should handle basic code evaluation (with libc)', function(done) {
      runner.run({
        language: 'nasm',
        code: [
          '   global  main',
          '   extern  puts',
          '   section .text',
          'main:',
          '   mov     rdi, message',
          '   call    puts',
          '   ret',
          'message:',
          'db      ""Netwide Assembler together with LIBC!  Let\'s Port Codewars From Rails to THIS! \\m/"", 0'
        ].join('\n')
      }, function(buffer) {
        expect(buffer.stdout).to.equal('Netwide Assembler together with LIBC!  Let\'s Port Codewars From Rails to THIS! \\m/\n');
        done();
      });
    });
  });
});"
79,JavaScript,"process.env.NODE_ENV = 'test';

var chai = require('chai');
var chaihttp = require('chai-http');
chai.use(chaihttp);
var expect = chai.expect;

require(__dirname + '/../app.js');

describe('the error handler function', function() {

  it('should return a status of 500', function(done) {
    chai.request('localhost:3000')
      .get('/products/fish')
      .end(function(err, res) {
        expect(res).to.have.status(500);
        expect(JSON.stringify(res.body)).to.eql('{""msg"":""ERROR!!""}');
        done();
      });
  });
});"
80,JavaScript,"Ext.form.BasicForm.override({
    resetDirty: function() {
        this.items.each(function(field) {
            field.resetDirty();
        });
    },
    setDefaultValues: function() {
        this.items.each(function(field) {
            field.setDefaultValue();
        }, this);
    },
    clearValues: function() {
        this.items.each(function(field) {
            if (field.rendered) field.clearValue();
        }, this);
    },

    getValues: function() {
        var ret = {};
        this.items.each(function(field) {
            if (field.getName && field.getName()) {
                ret[field.getName()] = field.getValue();
            }
        }, this);
        return ret;
    }
});

Ext.apply(Ext.form.VTypes, {
    
    email:  function(v) {
        return /^([a-zA-Z0-9_.+-])+@(([a-zA-Z0-9-])+.)+([a-zA-Z0-9]{2,4})+$/.test(v);
    },
    emailMask : /[a-z0-9_\.\-@+]/i, 

    urltel: function(v) {
        return /^(tel:\/\/[\d\s]+|(((https?)|(ftp)):\/\/([\-\w]+\.)+\w{2,3}(\/[%\-\w]+(\.\w{2,})?)*(([\w\-\.\?\\\/+@&#;`~=%!]*)(\.\w{2,})?)*\/?))+$/.test(v);
    },
    urltelTest: trlKwf('This field should be a URL in the format ""http:

    alphanum:  function(v) {
        return /^[a-zA-Z0-9_\-]+$/.test(v);
    },
    alphanumText : trlKwf('This field should only contain letters, numbers, - and _'),
    alphanumMask : /[a-z0-9_\-]/i,

    num:  function(v) {
        return /^[0-9]+$/.test(v);
    },
    numText : trlKwf('This field should only contain numbers'),
    numMask : /[0-9]/,

    time: function(val, field) {
        return /^([0-9]{2}):([0-9]{2}):([0-9]{2})$/i.test(val);
    },
    timeText: trlKwf('Not a valid time.  Must be in the format ""12:34:00"".'),
    timeMask: /[\d:]/i
});"
81,JavaScript,"document.addEventListener(""DOMContentLoaded"", function (event) {
	'use strict';
	var paragraph, url, proxy;
	paragraph = document.querySelectorAll('p.error_text');
	chrome.tabs.query({ currentWindow: true, active: true }, function (tabs) {
		url = tabs[0].url;
		if (url.indexOf('chrome:
			paragraph[0].innerHTML = 'Sorry, you can\'t activate Browse Google Cache on a page with a ""chrome:
		} else if (url.indexOf('https:
			paragraph[0].innerHTML = 'Sorry, you can\'t activate Browse Google Cache on the Chrome Web Store.';
		} else {
			chrome.tabs.query({ currentWindow: true, active: true }, function (tabs) {
				chrome.runtime.sendMessage({
					action : 'extensionButtonClicked',
					'tab': tabs[0]
				});
				window.close();
			});
		}
	});
});"
82,JavaScript,"'use strict';

var phonecatApp = angular.module('phonecatApp', [
  'ngRoute',

  'phonecatAnimations',
  'phonecatControllers',
  'phonecatFilters',
  'phonecatServices',
]);
    
phonecatApp.config(['$routeProvider',
  function($routeProvider) {
    $routeProvider.
      when('/phones', {
        templateUrl: 'partials/phone-list.html',
        controller: 'PhoneListCtrl'
      }).
      when('/phones/:phoneId', {
        templateUrl: 'partials/phone-detail.html',
        controller: 'PhoneDetailCtrl'
      }).
      otherwise({
        redirectTo: '/phones'
      });
  }]);"
83,JavaScript,"import { Component } from 'vidom';
import { DocComponent, DocTabs, DocTab, DocAttrs, DocAttr, DocExample, DocChildren, DocText, DocInlineCode } from '../../Doc';
import SimpleExample from './examples/SimpleExample';
import simpleExampleCode from '!raw!./examples/SimpleExample.js';

export default function ModalDoc({ tab, onTabChange }) {
    return (
        <DocComponent title=""Modal"">
            <DocTabs value={ tab } onTabChange={ onTabChange }>
                <DocTab title=""Examples"" value=""Examples"">
                    <DocExample title=""Simple"" code={ simpleExampleCode }>
                        <SimpleExample/>
                    </DocExample>
                </DocTab>
                <DocTab title=""API"" value=""api"">
                    <DocAttrs>
                        <DocAttr name=""autoclosable"" type=""Boolean"" def=""false"">
                            Enables the modal to be hidden on pressing ""Esc"" or clicking somewhere outside its content.
                        </DocAttr>
                        <DocAttr name=""onHide"" type=""Function"">
                            The callback to handle hide event.
                        </DocAttr>
                        <DocAttr name=""theme"" type=""String"" required>
                            Sets the modal theme.
                        </DocAttr>
                        <DocAttr name=""visible"" type=""Boolean"" def=""false"">
                            Sets the visibility of the modal.
                        </DocAttr>
                    </DocAttrs>
                    <DocChildren>
                        <DocText>
                            Children with any valid type are allowed.
                        </DocText>
                    </DocChildren>
                </DocTab>
            </DocTabs>
        </DocComponent>
    );
}"
84,JavaScript,"
const checkValidString = function (s) {
    let leftCount = 0, rightCount = 0, starCount = 0;
    let idx = 0;
    while (idx < s.length) {
        let ch = s[idx++];
        if (ch === '(') {
            ++leftCount;
        } else if (ch === '*') {
            ++starCount;
        } else {    
            ++rightCount;
            if (rightCount > leftCount + starCount) {
                return false;
            }
        }
    }
    idx = s.length - 1;
    leftCount = rightCount = starCount = 0;
    while (idx >= 0) {
        let ch = s[idx--];
        if (ch === ')') {
            ++rightCount;
        } else if (ch === '*') {
            ++starCount;
        } else {    
            ++leftCount;
            if (leftCount > rightCount + starCount) {
                return false;
            }
        }
    }
    return true;
};

module.exports = checkValidString;"
85,JavaScript,"import Component from '@glimmer/component';
import VerifiLogoSvg from 'dummy/images/media-registry/verifi-logo.svg';

export default class RegistrationEmbedded extends Component {
  get registrationEmbedded() {
    let verifi_id = this.args.model?.verifi_id;

    if (verifi_id) {
      return {
        id: verifi_id,
        type: 'registration',
        imgURL: VerifiLogoSvg,
        title: 'Verifi Registry',
        description: verifi_id,
        fields: [
          {
            title: 'asset type',
            value: this.args.model.asset_type || 'Master Recording',
          },
          {
            title: 'created',
            value: this.args.model.verifi_reg_date,
            type: 'date',
          },
        ],
      };
    }

    return null;
  }
}"
86,JavaScript,"ace.define(""ace/snippets/apache_conf"",[""require"",""exports"",""module""], function(require, exports, module) {
""use strict"";

exports.snippetText = """";
exports.scope = ""apache_conf"";

});
                (function() {
                    ace.require([""ace/snippets/apache_conf""], function(m) {
                        if (typeof module == ""object"" && typeof exports == ""object"" && module) {
                            module.exports = m;
                        }
                    });
                })();
            "
87,JavaScript,"$(document).ready(function()	{

	SVGUpInstance.init('inforamaui',
		
		{""icons"": {
			""logo"":{""url"":""images/inforama-icon.svg""},
			""downarrow"":{""url"":""images/down-arrow.svg""},
			""usericon"":{""url"":""images/user-icon.svg""}
		},

		""classes"":{
			""mainstyle"":{
				""svgdefault"":{""fillcolor"":""#AA8833""},
				""svghover"":{""fillcolor"":""#8CC63E""},
				""cssdefault"":{""opacity"":""0.3"", ""width"":""40px"", ""height"":""40px"", ""transition"":""all 0.5s""},
				""csshover"":{""opacity"":""1"", ""width"":""50px"", ""height"":""50px""}
			}
		}}

	);	

});"
88,JavaScript,"
var flatpickr = flatpickr || { l10ns: {} };
flatpickr.l10ns.sl = {};

flatpickr.l10ns.sl.weekdays = {
	shorthand: [""Ned"", ""Pon"", ""Tor"", ""Sre"", ""Čet"", ""Pet"", ""Sob""],
	longhand: [""Nedelja"", ""Ponedeljek"", ""Torek"", ""Sreda"", ""Četrtek"", ""Petek"", ""Sobota""]
};

flatpickr.l10ns.sl.months = {
	shorthand: [""Jan"", ""Feb"", ""Mar"", ""Apr"", ""Maj"", ""Jun"", ""Jul"", ""Avg"", ""Sep"", ""Okt"", ""Nov"", ""Dec""],
	longhand: [""Januar"", ""Februar"", ""Marec"", ""April"", ""Maj"", ""Junij"", ""Julij"", ""Avgust"", ""September"", ""Oktober"", ""November"", ""December""]
};

flatpickr.l10ns.sl.firstDayOfWeek = 1;
flatpickr.l10ns.sl.rangeSeparator = "" do "";
flatpickr.l10ns.sl.ordinal = function () {
	return ""."";
};

if (typeof module !== ""undefined"") module.exports = flatpickr.l10ns;"
89,JavaScript,"module.exports = function verify(check) {
    if (typeof check !== 'object') {
        throw new Error('check is not an object');
    }

    var errors = [];

    Object.keys(check).forEach(_verify, check);

    if (errors.length > 0) {
        throw new Error('Health checks failed: '+ errors.join(', '));
    }

    return true;

    function _verify(key, i) {
        if (this[key] === false || this[key] instanceof Error) {
            errors.push(key);
        }
        else if (this[key] && typeof this[key] === 'object' && !Array.isArray(this[key])) {
            Object.keys(this[key]).forEach(_verify, this[key]);
        }
    }
};
"
90,JavaScript,"angular.module('gitphaser').controller('ProfileController', ProfileCtrl);

function ProfileCtrl ($scope, $stateParams, $state, $cordovaInAppBrowser, GitHub, account) {
  var self = this;
  self.browser = $cordovaInAppBrowser;

  self.modalOpen = false;

  if (account) {
    self.user = account.info;
    self.repos = account.repos;
    self.events = account.events;
    self.viewTitle = account.info.login;
    self.state = $state;
    self.nav = true;
    self.canFollow = GitHub.canFollow(account.info.login);

  } else {
    self.user = GitHub.me;
    self.repos = GitHub.repos;
    self.events = GitHub.events;
    self.viewTitle = GitHub.me.login;
    self.canFollow = false;
    self.nav = false;
  }

  self.company = self.user.company;
  self.email = self.user.email;
  self.blog = self.user.blog;
  self.location = self.user.location;

  if (self.company && self.email) {
    self.blog = false;
    self.location = false;

  } else if ((!self.company && self.email) || (self.company && !self.email)) {
    (self.blog) ? self.location = false : true;
  }

  self.back = function () {
    if ($stateParams.origin === 'nearby') $state.go('tab.nearby');
    if ($stateParams.origin === 'notifications') $state.go('tab.notifications');
  };

  self.follow = function () {
    self.canFollow = false;
    GitHub.follow(self.user);
  };
}"
91,JavaScript,"'use strict';

Object.defineProperty(exports, ""__esModule"", {
    value: true
});

var _ErrorHandler = require('../utils/ErrorHandler');

var startActivity = function startActivity(appPackage, appActivity) {
    if (typeof appPackage !== 'string' || typeof appActivity !== 'string') {
        throw new _ErrorHandler.ProtocolError('startActivity command requires two parameter (appPackage, appActivity) from type string');
    }

    return this.requestHandler.create('/session/:sessionId/appium/device/start_activity', { appPackage: appPackage, appActivity: appActivity });
}; 

exports.default = startActivity;
module.exports = exports['default'];"
92,JavaScript,"
import './ek-instances.less';
import Directive from 'directive';
import Controller from './ek-instances.controller';
import constants from '../constants';
import template from './ek-instances.html';

class InstancesDirective extends Directive {
    constructor() {
        super({ Controller, template });
    }

    compile(tElement) {
        tElement
            .addClass('ek-instances layout-column');

        return ($scope) => _.extend($scope, constants);
    }
}

export default InstancesDirective;"
93,JavaScript,"let mongoose = require('mongoose')

let userSchema = mongoose.Schema({
    
    local: {
        email: {
            type: String,
            required: true
        },
        password: {
            type: String,
            required: true
        }
    },

    facebook: {
        id: String,
        token: String,
        email: String,
        name: String
    }
})

userSchema.methods.generateHash = async function(password) {
    return await bcrypt.promise.hash(password, 8)
}

userSchema.methods.validatePassword = async function(password) {
    return await bcrypt.promise.compare(password, this.password)
}

userSchema.methods.linkAccount = function(type, values) {
    
    return this['link' + _.capitalize(type) + 'Account'](values)
}

userSchema.methods.linkLocalAccount = function({
    email, password
}) {
    throw new Error('Not Implemented.')
}

userSchema.methods.linkFacebookAccount = function({
    account, token
}) {
    throw new Error('Not Implemented.')
}

userSchema.methods.linkTwitterAccount = function({
    account, token
}) {
    throw new Error('Not Implemented.')
}

userSchema.methods.linkGoogleAccount = function({
    account, token
}) {
    throw new Error('Not Implemented.')
}

userSchema.methods.linkLinkedinAccount = function({
    account, token
}) {
    throw new Error('Not Implemented.')
}

userSchema.methods.unlinkAccount = function(type) {
    throw new Error('Not Implemented.')
}

module.exports = mongoose.model('User', userSchema)"
94,JavaScript,"var packageInfo = require('./package.json');
var taskList = [{name:'default'},{name:'delete'},{name:'build'},{name:'copy'},{name:'minify'}];

var gulpTalk2me = require('gulp-talk2me');
var talk2me = new gulpTalk2me(packageInfo,taskList);
var del = require('del');
var gulp = require('gulp');
var runSequence = require('run-sequence');
var sourcemaps = require('gulp-sourcemaps');
var rename = require('gulp-rename');
var ngAnnotate = require('gulp-ng-annotate');
var bytediff = require('gulp-bytediff');
var uglify = require('gulp-uglify');
var concat = require('gulp-concat');
var templateCache = require('gulp-angular-templatecache');
var series = require('stream-series');
var angularFilesort = require('gulp-angular-filesort');

console.log(talk2me.greeting);

gulp.task('default',function(callback){
   runSequence('build',callback);
});

gulp.task('delete',function(callback){
   del('dist*', callback());
});

gulp.task('build',function(callback){
  runSequence('delete',['copy','minify'],callback);
});

gulp.task('copy',function(){
  return series(genTemplateStream(),gulp.src(['src*.js','!src*.spec.js']))
  .pipe(sourcemaps.init())
  .pipe(angularFilesort())
  .pipe(concat('bs-fa-boolean-directive.js', {newLine: ';\n'}))
  .pipe(ngAnnotate({
      add: true
    }))
  .pipe(sourcemaps.write('./'))
  .pipe(gulp.dest('dist'));
});

gulp.task('minify',function(){ 
  return series(genTemplateStream(),gulp.src(['src*.js','!src*.spec.js']))
    .pipe(sourcemaps.init())
    .pipe(angularFilesort())
    .pipe(concat('bs-fa-boolean-directive.js', {newLine: ';'}))
    .pipe(rename(function (path) {
      path.basename += "".min"";
    }))
    .pipe(ngAnnotate({
      add: true
    }))
    .pipe(bytediff.start())
    .pipe(uglify({mangle: true}))
    .pipe(bytediff.stop())
    .pipe(sourcemaps.write('./'))
    .pipe(gulp.dest('dist'));
});

function genTemplateStream () {
  return gulp.src(['src*.view.html'])
  .pipe(templateCache({standalone:true,module:'bs-fa-boolean.template'}));
}"
95,JavaScript,"
var originalReconnect = Meteor.connection.onReconnect;
Meteor.connection.onReconnect = function() {
  setToken();
  if(originalReconnect) {
    originalReconnect();
  }
};

if(Meteor.status().connected) {
  setToken();
}

function setToken() {
  var firewallHumanToken = Cookie.get('sikka-human-token');
  Meteor.call('setSikkaHumanToken', firewallHumanToken);
}

window.sikkaCommands = sikkaCommands = new Mongo.Collection('sikka-commands');
sikkaCommands.find({}).observe({
  added: function(command) {
    if(command._id === ""reload"") {
      location.reload();
    }
  }
});"
96,JavaScript,"
function paddAppendClear() {
	jQuery('.append-clear').append('<div class=""clear""></div>');
}

function paddWrapInner1() {
	jQuery('.wrap-inner-1').wrapInner('<div class=""inner""></div>');
}

function paddWrapInner3() {
	jQuery('.wrap-inner-3').wrapInner('<div class=""m""></div>');
	jQuery('.wrap-inner-3').prepend('<div class=""t""></div>');
	jQuery('.wrap-inner-3').append('<div class=""b""></div>');
}

function paddToggle(classname,value) {
	jQuery(classname).focus(function() {
		if (value == jQuery(classname).val()) {
			jQuery(this).val('');
		}
	});
	jQuery(classname).blur(function() {
		if ('' == jQuery(classname).val()) {
			jQuery(this).val(value);
		}
	});
}

jQuery(document).ready(function() {
	jQuery.noConflict();
	
	jQuery('div#menubar div > ul').superfish({
		hoverClass: 'hover',
		speed: 500,
		animation: { opacity: 'show', height: 'show' }
	});
	
	paddAppendClear();
	paddWrapInner1();
	paddWrapInner3();
	
	jQuery('p.older-articles').titleBoxShadow('#ebebeb');
	jQuery('.hentry-large .title').titleBoxShadow('#ebebeb');
	jQuery('.hentry-large .thumbnail img').imageBoxShadow('#ebebeb');
	
	jQuery('input#s').val('Search this site');
	paddToggle('input#s','Search this site');

	jQuery('div.search form').click(function () {
		jQuery('input#s').focus();
	});
});"
97,JavaScript,"$(document).ready(function(){hopscotch.startTour({id:""my-intro"",steps:[{target:""logo-tour"",title:""Logo Here"",content:""You can find here status of user who's currently online."",placement:""bottom"",yOffset:10},{target:""display-title-tour"",title:""Display Text"",content:""Click on the button and make sidebar navigation small."",placement:""top"",zindex:999},{target:""page-title-tour"",title:""User settings"",content:""You can edit you profile info here."",placement:""bottom"",zindex:999},{target:""thankyou-tour"",title:""Thank you !"",content:""Here you can change theme skins and other features."",placement:""top"",zindex:999}],showPrevButton:!0})});"
98,JavaScript,"var gulp = require(""gulp"");
var util = require(""gulp-util"");

var config = require(""../config"")

gulp.task(""watch"", () => {

	gulp.watch(`${config.src.ts}`, [""compile:ts""]).on(""change"", reportChange).on(""error"", swallowError);
	
	gulp.watch(`${config.test.files}`, [""compile:test""]).on(""change"", reportChange).on(""error"", swallowError);

});

function reportChange(event) {
	console.log(`File ${event.path} was ${event.type}, running tasks...`);
}

function swallowError(error) {
	console.log(util.colors.red(`Error occurred while running watched task...`));
}"
99,JavaScript,"
(function( window, undefined ) {

var Globalize;

if ( typeof require !== ""undefined"" &&
	typeof exports !== ""undefined"" &&
	typeof module !== ""undefined"" ) {
	
	Globalize = require( ""globalize"" );
} else {
	
	Globalize = window.Globalize;
}

Globalize.addCultureInfo( ""co"", ""default"", {
	name: ""co"",
	englishName: ""Corsican"",
	nativeName: ""Corsu"",
	language: ""co"",
	numberFormat: {
		"","": "" "",
		""."": "","",
		""NaN"": ""Mica numericu"",
		negativeInfinity: ""-Infinitu"",
		positiveInfinity: ""+Infinitu"",
		percent: {
			"","": "" "",
			""."": "",""
		},
		currency: {
			pattern: [""-n $"",""n $""],
			"","": "" "",
			""."": "","",
			symbol: ""€""
		}
	},
	calendars: {
		standard: {
			firstDay: 1,
			days: {
				names: [""dumenica"",""luni"",""marti"",""mercuri"",""ghjovi"",""venderi"",""sabbatu""],
				namesAbbr: [""dum."",""lun."",""mar."",""mer."",""ghj."",""ven."",""sab.""],
				namesShort: [""du"",""lu"",""ma"",""me"",""gh"",""ve"",""sa""]
			},
			months: {
				names: [""ghjennaghju"",""ferraghju"",""marzu"",""aprile"",""maghju"",""ghjunghju"",""lugliu"",""aostu"",""settembre"",""ottobre"",""nuvembre"",""dicembre"",""""],
				namesAbbr: [""ghje"",""ferr"",""marz"",""apri"",""magh"",""ghju"",""lugl"",""aost"",""sett"",""otto"",""nuve"",""dice"",""""]
			},
			AM: null,
			PM: null,
			eras: [{""name"":""dopu J-C"",""start"":null,""offset"":0}],
			patterns: {
				d: ""dd/MM/yyyy"",
				D: ""dddd d MMMM yyyy"",
				t: ""HH:mm"",
				T: ""HH:mm:ss"",
				f: ""dddd d MMMM yyyy HH:mm"",
				F: ""dddd d MMMM yyyy HH:mm:ss"",
				M: ""d MMMM"",
				Y: ""MMMM yyyy""
			}
		}
	}
});

}( this ));"
100,C++,"#include <bits/stdc++.h>
using namespace std;

long long unsigned v[63], a, b;

long long unsigned S(long long unsigned n){
	if(!n) return 0;
	if((1LL<<((sizeof(long long)<<3) - __builtin_clzll(n)))-1 == n)
		return v[(sizeof(long long)<<3) - __builtin_clzll(n)];
	return v[(sizeof(long long)<<3) - __builtin_clzll(n)-1] + S(n^(1LL<<((sizeof(long long))<<3) - __builtin_clzll(n)-1)) + n - ((1LL << ((sizeof(long long)<<3) - __builtin_clzll(n)-1))-1);
}

int main(){
	v[0] = 0;
	for(int i=1; i<63; i++)
		v[i] = (v[i-1]<<1) + (1LL<<(i-1));
	while(scanf(""%llu %llu"", &a, &b) != EOF)
		printf(""%llu\n"", S(b)-S(a-1));

	return 0;
}"
101,C++,"
#include ""NearestBase.h""
#include ""DialogUtilities.h""

DLLExport BOOL WINAPI PickerProc(HWND hDlg, UINT wMsg, WPARAM wParam, LPARAM lParam); 

void DoAbout (AboutRecordPtr about)
{
	ShowAbout(about);
}

DLLExport BOOL WINAPI PickerProc(HWND hDlg, UINT wMsg, WPARAM wParam, LPARAM lParam) 
{
	int				idd;	
	static GPtr		globals=NULL;		  
	long			x = 0;
	
	switch (wMsg)
	{

		case  WM_INITDIALOG:

			globals = (GPtr) lParam;
			
			CenterDialog(hDlg);
			
		case WM_PAINT:
			return FALSE;
			break;

		case WM_COMMAND:
	  		idd = COMMANDID (wParam);              
			if (idd == x) 
				; 
			else
			{
				switch (idd)
				{
					case OK:
						
						EndDialog(hDlg, idd);
						break;
					case CANCEL:
						gResult = userCanceledErr;
						EndDialog(hDlg, idd);          
						break;
					default:
						return FALSE;
						break;
				}
			}
			break;
		default:
			return FALSE;
			break;
	}
	return TRUE;
}

Boolean DoParameters (GPtr globals)
{

	INT_PTR			nResult = noErr;
	PlatformData	*platform;
	
	platform = (PlatformData *)((PickerRecordPtr) gStuff)->platformData;

	nResult = DialogBoxParam(GetDLLInstance(),
					   (LPSTR)""PICKERPARAM"",
					   (HWND)platform->hwnd,
					   (DLGPROC)PickerProc,
						(LPARAM)globals);

	return (nResult == OK); 
}
"
102,C++,"
#include ""webrtc/test/libtest/include/random_encryption.h""

#include <algorithm>
#include <cmath>
#include <cstdlib>

#include ""webrtc/video_engine/vie_defines.h""

static int Saturate(int value, int min, int max) {
  return std::min(std::max(value, min), max);
}

RandomEncryption::RandomEncryption(unsigned int rand_seed) {
  srand(rand_seed);
}

void RandomEncryption::GenerateRandomData(unsigned char* out_data, int bytes_in,
                                          int* bytes_out) {
  int out_length = MakeUpSimilarLength(bytes_in);
  for (int i = 0; i < out_length; i++) {
    
    out_data[i] = static_cast<unsigned char>(rand() % 256);
  }
  *bytes_out = out_length;
}

int RandomEncryption::MakeUpSimilarLength(int original_length) {
  int sign = rand() - RAND_MAX / 2;
  int length = original_length + sign * rand() % 50;

  return Saturate(length, 0, static_cast<int>(webrtc::kViEMaxMtu));
}"
103,C++,"
#ifndef __BLOCK_CYPHER_HPP
#define __BLOCK_CYPHER_HPP

#include <iostream>
#include <string>

#include <boost/asio.hpp>
#include <boost/asio/ssl.hpp>
#include <boost/asio/signal_set.hpp>
#include <boost/algorithm/string/split.hpp>
#include <boost/algorithm/string.hpp>
#include <boost/bind.hpp>

using boost::asio::ip::tcp;

namespace joinparty {

class BlockCypherClient
{
  typedef std::vector<std::string> chunk_list;
  
  public:
    explicit BlockCypherClient(boost::asio::io_service& io_service,
        const std::string server, const std::string port);

    void get_fee_estimates(uint64_t& low_fee_per_kb,
        uint64_t& medium_fee_per_kb, uint64_t& high_fee_per_kb);

  private:
    void handle_error(const boost::system::error_code& err);

    void handle_signal();

    void handle_write_request(
        const boost::system::error_code& err);

    void handle_response(const boost::system::error_code& err);

    void process_data(
        const boost::system::error_code& err, const size_t target_length);

    uint64_t low_fee_per_kb_;
    uint64_t medium_fee_per_kb_;
    uint64_t high_fee_per_kb_;
    tcp::resolver resolver_;
    boost::asio::ssl::context ctx_;
    boost::asio::ssl::stream<tcp::socket> socket_;
    boost::asio::streambuf request_;
    boost::asio::streambuf response_;
    boost::asio::signal_set signals_;
    size_t content_buffer_length_;
    std::array<char, 1024> content_buffer_;
};
 
}; 

#endif "
104,C++,"
#ifndef UUID_D6250026A17F11DEA29012BF55D89593
#define UUID_D6250026A17F11DEA29012BF55D89593

#include <boost/la/config.hpp>
#include <boost/la/deduce_matrix.hpp>
#include <boost/assert.hpp>
#include <boost/static_assert.hpp>

namespace
boost
	{
	namespace
	la
		{
		namespace
		la_detail
			{
			template <class T,int Dim>
			class
			identity_matrix_
				{
				identity_matrix_( identity_matrix_ const & );
				identity_matrix_ & operator=( identity_matrix_ const & );
				~identity_matrix_();

				public:

				template <class R>
				BOOST_LA_INLINE_TRIVIAL
				operator R() const
					{
					R r;
					assign(r,*this);
					return r;
					}
				};
			}

		template <class Matrix>
		struct matrix_traits;

		template <class T,int Dim>
		struct
		matrix_traits< la_detail::identity_matrix_<T,Dim> >
			{
			typedef la_detail::identity_matrix_<T,Dim> this_matrix;
			typedef T scalar_type;
			static int const rows=Dim;
			static int const cols=Dim;

			template <int Row,int Col>
			static
			BOOST_LA_INLINE_CRITICAL
			scalar_type
			r( this_matrix const & x )
				{
				BOOST_ASSERT(&x==0);
				BOOST_STATIC_ASSERT(Row>=0);
				BOOST_STATIC_ASSERT(Row<Dim);
				BOOST_STATIC_ASSERT(Col>=0);
				BOOST_STATIC_ASSERT(Col<Dim);
				return scalar_type(Row==Col);
				}

			static
			BOOST_LA_INLINE_CRITICAL
			scalar_type
			ir( int row, int col, this_matrix const & x )
				{
				BOOST_ASSERT(&x==0);
				BOOST_ASSERT(row>=0);
				BOOST_ASSERT(row<Dim);
				BOOST_ASSERT(col>=0);
				BOOST_ASSERT(col<Dim);
				return scalar_type(row==col);
				}
			};

		template <class T,int Dim,int R,int C,class S>
		struct
		deduce_matrix<la_detail::identity_matrix_<T,Dim>,R,C,S>
			{
			typedef mat<S,R,C> type;
			};

		template <class T,int Dim>
		BOOST_LA_INLINE_TRIVIAL
		la_detail::identity_matrix_<T,Dim> const &
		identity_matrix()
			{
			return *(la_detail::identity_matrix_<T,Dim> const *)0;
			}
		}
	}

#endif"
105,C++,"
#ifndef energyScalingFunction_H
#define energyScalingFunction_H

#include ""IOdictionary.H""
#include ""typeInfo.H""
#include ""runTimeSelectionTables.H""
#include ""autoPtr.H""
#include ""pairPotentialModel.H""
#include ""reducedUnits.H""

namespace Foam
{

class energyScalingFunction
{

protected:

        word name_;

        dictionary energyScalingFunctionProperties_;

        const pairPotentialModel& pairPot_;

        const reducedUnits& rU_;

        energyScalingFunction(const energyScalingFunction&);

        void operator=(const energyScalingFunction&);

public:

    TypeName(""energyScalingFunction"");

        declareRunTimeSelectionTable
        (
            autoPtr,
            energyScalingFunction,
            dictionary,
            (
                const word& name,
                const dictionary& energyScalingFunctionProperties,
                const pairPotentialModel& pairPot,
                const reducedUnits& rU
            ),
            (name, energyScalingFunctionProperties, pairPot, rU)
        );

        static autoPtr<energyScalingFunction> New
        (
            const word& name,
            const dictionary& energyScalingFunctionProperties,
            const pairPotentialModel& pairPot,
            const reducedUnits& rU
        );

        energyScalingFunction
        (
            const word& name,
            const dictionary& energyScalingFunctionProperties,
            const pairPotentialModel& pairPot,
            const reducedUnits& rU
        );

        virtual ~energyScalingFunction()
        {}

        virtual void scaleEnergy(scalar& e, const scalar r) const = 0;

        const dictionary& energyScalingFunctionProperties() const
        {
            return energyScalingFunctionProperties_;
        }

        virtual bool read
        (
            const dictionary& energyScalingFunctionProperties
        ) = 0;
};

} 

#endif
"
